sb34;sb25;null;[sb55,153.0,129.0,34.0,56.0]
sb50;null;sb19;[sb96,901.0,176.0,40.0,66.0]
sb93;null;sb96;[sb50,976.0,49.0,67.0,32.0]
sb16;null;sb50;[sb93,744.0,176.0,35.0,65.0]
null;null;sb93;[sb16,682.0,0.0,36.0,57.0]
sb28;sb39;sb40;[sb41,530.0,57.0,27.0,55.0]
sb45;null;sb41;[sb28,134.0,67.0,39.0,46.0]
sb74;null;sb28;[sb45,745.0,66.0,23.0,44.0]
sb75;null;sb45;[sb74,0.0,133.0,38.0,42.0]
sb1;null;sb74;[sb75,38.0,122.0,19.0,28.0]
sb23;null;sb75;[sb1,43.0,0.0,65.0,37.0]
sb81;null;sb1;[sb23,991.0,0.0,20.0,49.0]
sb26;null;sb23;[sb81,257.0,153.0,40.0,50.0]
sb68;null;sb81;[sb26,54.0,37.0,55.0,40.0]
sb60;null;sb26;[sb68,705.0,113.0,52.0,63.0]
null;null;sb68;[sb60,318.0,116.0,40.0,23.0]
sb94;sb6;sb41;[sb39,452.0,28.0,52.0,55.0]
sb73;null;sb39;[sb94,809.0,137.0,41.0,59.0]
sb36;null;sb94;[sb73,978.0,81.0,61.0,67.0]
sb17;null;sb73;[sb36,370.0,62.0,39.0,67.0]
sb53;null;sb36;[sb17,718.0,0.0,44.0,66.0]
sb15;null;sb17;[sb53,92.0,113.0,43.0,21.0]
sb35;null;sb53;[sb15,623.0,0.0,59.0,52.0]
sb99;null;sb15;[sb35,339.0,62.0,31.0,38.0]
sb65;null;sb35;[sb99,980.0,148.0,49.0,66.0]
null;null;sb99;[sb65,537.0,112.0,57.0,56.0]
sb38;sb84;sb39;[sb6,266.0,0.0,40.0,18.0]
sb67;null;sb6;[sb38,429.0,59.0,23.0,57.0]
sb52;null;sb38;[sb67,661.0,113.0,44.0,40.0]
sb14;null;sb67;[sb52,38.0,77.0,54.0,45.0]
sb44;null;sb52;[sb14,560.0,0.0,63.0,43.0]
sb57;null;sb14;[sb44,680.0,66.0,65.0,47.0]
sb86;null;sb44;[sb57,204.0,93.0,18.0,47.0]
null;null;sb57;[sb86,453.0,161.0,56.0,37.0]
sb21;sb4;sb6;[sb84,366.0,152.0,67.0,22.0]
sb27;null;sb84;[sb21,878.0,0.0,64.0,50.0]
sb5;null;sb21;[sb27,109.0,34.0,25.0,65.0]
sb20;null;sb27;[sb5,227.0,0.0,39.0,49.0]
sb89;null;sb5;[sb20,841.0,0.0,37.0,19.0]
sb22;null;sb20;[sb89,585.0,171.0,38.0,27.0]
sb0;null;sb89;[sb22,942.0,0.0,49.0,34.0]
sb70;null;sb22;[sb0,0.0,0.0,43.0,33.0]
null;null;sb0;[sb70,811.0,84.0,42.0,42.0]
sb82;null;sb84;[sb4,198.0,0.0,29.0,19.0]
sb69;null;sb4;[sb82,297.0,153.0,47.0,57.0]
sb24;null;sb82;[sb69,757.0,110.0,27.0,54.0]
sb61;null;sb69;[sb24,1011.0,0.0,45.0,28.0]
sb95;null;sb24;[sb61,358.0,129.0,33.0,23.0]
sb13;null;sb61;[sb95,850.0,126.0,51.0,19.0]
sb10;null;sb95;[sb13,512.0,0.0,48.0,57.0]
sb33;null;sb13;[sb10,394.0,0.0,18.0,52.0]
sb3;null;sb10;[sb33,290.0,40.0,22.0,35.0]
sb66;null;sb33;[sb3,161.0,0.0,37.0,67.0]
sb32;null;sb3;[sb66,594.0,110.0,67.0,61.0]
null;null;sb66;[sb32,247.0,49.0,43.0,53.0]
